kin_weight_same_lineage,kin_weight_other_lineage,kin_bias_ratio,B_plus_scale,C_scale,mutation_rate,replicate,mean_final_trait,std_final_trait,min_final_trait,max_final_trait
1.1,0.1,11.0,0.8,0.1,0.01,0,0.3423112931236225,0.0500051910917162,0.11987586841713165,0.34104601288866776
1.1,0.1,11.0,0.8,0.1,0.01,1,0.4038911214841274,0.04317321818146881,0.11862336521493885,0.40046300003668744
1.1,0.1,11.0,0.8,0.1,0.01,2,0.3029883892634548,0.033012272215225145,0.11757638181640452,0.3028116577461502
1.1,0.1,11.0,0.8,0.1,0.01,3,0.36146961611039935,0.045187125884751315,0.11753118812823783,0.362205835913748
1.1,0.1,11.0,0.8,0.1,0.01,4,0.3730564198978812,0.03701620027441455,0.12114467164362658,0.3738240264693203
1.1,0.1,11.0,0.8,0.1,0.01,5,0.3101883019221192,0.04470658391005153,0.11926604755157912,0.3101571783464856
1.1,0.1,11.0,0.8,0.2,0.01,0,0.28211308353953757,0.06746768962923097,0.11987586841713165,0.29369908883534473
1.1,0.1,11.0,0.8,0.2,0.01,1,0.32297924930209265,0.03202873520051887,0.11862336521493885,0.3244944411406927
1.1,0.1,11.0,0.8,0.2,0.01,2,0.24572032235317648,0.04396657662306764,0.11757638181640452,0.254725024233833
1.1,0.1,11.0,0.8,0.2,0.01,3,0.2533381842504061,0.03819927544738124,0.11753118812823783,0.2538284749165598
1.1,0.1,11.0,0.8,0.2,0.01,4,0.2596798528485882,0.08348383376601616,0.12114467164362658,0.3020817796677483
1.1,0.1,11.0,0.8,0.2,0.01,5,0.25323709978690545,0.03260696925633288,0.11926604755157912,0.254625469529769
1.1,0.1,11.0,0.8,0.3,0.01,0,0.23428614803986994,0.03719109817896486,0.11987586841713165,0.23436975201708554
1.1,0.1,11.0,0.8,0.3,0.01,1,0.26749768795098866,0.039266075629824385,0.11862336521493885,0.2647504480012095
1.1,0.1,11.0,0.8,0.3,0.01,2,0.19883448744658805,0.05692036559133316,0.11757638181640452,0.21371674810881716
1.1,0.1,11.0,0.8,0.3,0.01,3,0.23253002357214025,0.0426581063952921,0.11753118812823783,0.23205655043174023
1.1,0.1,11.0,0.8,0.3,0.01,4,0.2660055842983804,0.07549653281038314,0.12114467164362658,0.2611175870344737
1.1,0.1,11.0,0.8,0.3,0.01,5,0.22584019680569067,0.03480210688994007,0.11926604755157912,0.22806949033208668
1.1,0.1,11.0,1.0,0.1,0.01,0,0.35992033088245123,0.03646105048829056,0.11987586841713165,0.35796324378915023
1.1,0.1,11.0,1.0,0.1,0.01,1,0.3713243702301594,0.04708441676154959,0.11862336521493885,0.3679038594031781
1.1,0.1,11.0,1.0,0.1,0.01,2,0.3284211466059481,0.03773268753205245,0.11757638181640452,0.3275470405794376
1.1,0.1,11.0,1.0,0.1,0.01,3,0.40345190239895984,0.03869375748548082,0.11753118812823783,0.4001990867189374
1.1,0.1,11.0,1.0,0.1,0.01,4,0.452086010616215,0.04438185773722335,0.12114467164362658,0.4496066982932396
1.1,0.1,11.0,1.0,0.1,0.01,5,0.3518734902629337,0.04808604860593769,0.11926604755157912,0.3518314048822534
1.1,0.1,11.0,1.0,0.2,0.01,0,0.3503129701023867,0.029052136134816477,0.11987586841713165,0.35187434166860876
1.1,0.1,11.0,1.0,0.2,0.01,1,0.34628537168608553,0.03758139537085637,0.11862336521493885,0.34671524326102926
1.1,0.1,11.0,1.0,0.2,0.01,2,0.3289475784771125,0.04604579299100851,0.11757638181640452,0.3308577373882368
1.1,0.1,11.0,1.0,0.2,0.01,3,0.3111165118993504,0.03741741416203384,0.11753118812823783,0.3101701765301164
1.1,0.1,11.0,1.0,0.2,0.01,4,0.3532463991185628,0.040739720908707505,0.12114467164362658,0.3599646955191665
1.1,0.1,11.0,1.0,0.2,0.01,5,0.31760177404635237,0.04148101170074047,0.11926604755157912,0.31637297452524926
1.1,0.1,11.0,1.0,0.3,0.01,0,0.2423937911151669,0.031141064542151004,0.11987586841713165,0.24273493000404628
1.1,0.1,11.0,1.0,0.3,0.01,1,0.3388392830682181,0.07113288274207623,0.11862336521493885,0.34363294123273463
1.1,0.1,11.0,1.0,0.3,0.01,2,0.24958102331201942,0.057207644337181604,0.11757638181640452,0.2518124859289943
1.1,0.1,11.0,1.0,0.3,0.01,3,0.24305544298325613,0.02781750747747804,0.11753118812823783,0.2446736357230047
1.1,0.1,11.0,1.0,0.3,0.01,4,0.18404587606335243,0.06458507604149176,0.12114467164362658,0.3383356604224674
1.1,0.1,11.0,1.0,0.3,0.01,5,0.289146436823809,0.04736791347775548,0.11926604755157912,0.2897201113272846
1.1,0.1,11.0,1.2,0.1,0.01,0,0.4318281149924336,0.021610240077885496,0.11987586841713165,0.4307557254223488
1.1,0.1,11.0,1.2,0.1,0.01,1,0.42459337044077,0.03540836910821809,0.11862336521493885,0.42366781747553595
1.1,0.1,11.0,1.2,0.1,0.01,2,0.37170462712334984,0.06007740224422617,0.11757638181640452,0.3680629080485246
1.1,0.1,11.0,1.2,0.1,0.01,3,0.36666423909968804,0.04062622564154681,0.11753118812823783,0.3645670419274977
1.1,0.1,11.0,1.2,0.1,0.01,4,0.47341170772057023,0.0572200184760969,0.12114467164362658,0.4697068470698064
1.1,0.1,11.0,1.2,0.1,0.01,5,0.34981901028504264,0.05918048609667511,0.11926604755157912,0.3443579291369081
1.1,0.1,11.0,1.2,0.2,0.01,0,0.3391064354857973,0.0609556768435305,0.11987586841713165,0.33554419980017114
1.1,0.1,11.0,1.2,0.2,0.01,1,0.3509684165598555,0.03473911046914509,0.11862336521493885,0.35450139603327663
1.1,0.1,11.0,1.2,0.2,0.01,2,0.30636471695827994,0.03860513945616347,0.11757638181640452,0.3045374963912942
1.1,0.1,11.0,1.2,0.2,0.01,3,0.3655293137545928,0.03059242001162812,0.11753118812823783,0.3661960589851978
1.1,0.1,11.0,1.2,0.2,0.01,4,0.3943918969390491,0.03897731998900392,0.12114467164362658,0.39396175536486455
1.1,0.1,11.0,1.2,0.2,0.01,5,0.335126383402651,0.03405899916839794,0.11926604755157912,0.33627951484849244
1.1,0.1,11.0,1.2,0.3,0.01,0,0.2994923653897437,0.025292091374858678,0.11987586841713165,0.2991481717608168
1.1,0.1,11.0,1.2,0.3,0.01,1,0.2734956432752219,0.04054713085655915,0.11862336521493885,0.28221960494728915
1.1,0.1,11.0,1.2,0.3,0.01,2,0.3096760133353533,0.034992215755339943,0.11757638181640452,0.3103497729539503
1.1,0.1,11.0,1.2,0.3,0.01,3,0.28612979531064286,0.05715342121126793,0.11753118812823783,0.2883464445580561
1.1,0.1,11.0,1.2,0.3,0.01,4,0.36657393787719833,0.06294886389969477,0.12114467164362658,0.36515738561208066
1.1,0.1,11.0,1.2,0.3,0.01,5,0.3011010181622835,0.04195248239572248,0.11926604755157912,0.30161100714418404
1.1,0.2,5.5,0.8,0.1,0.01,0,0.3079636720822546,0.07366578277788446,0.11987586841713165,0.30731665053946716
1.1,0.2,5.5,0.8,0.1,0.01,1,0.33669882287018965,0.03196537479625661,0.11862336521493885,0.33769285609032756
1.1,0.2,5.5,0.8,0.1,0.01,2,0.2906899635120832,0.04324178042611813,0.11757638181640452,0.29236445497229624
1.1,0.2,5.5,0.8,0.1,0.01,3,0.3163530819131599,0.05145923834861273,0.11753118812823783,0.31565544780366345
1.1,0.2,5.5,0.8,0.1,0.01,4,0.41359584021849394,0.056591643439441924,0.12114467164362658,0.4122519547018044
1.1,0.2,5.5,0.8,0.1,0.01,5,0.34728349595126934,0.048445648858329034,0.11926604755157912,0.346712067429676
1.1,0.2,5.5,0.8,0.2,0.01,0,0.2775517681370094,0.03932974025736235,0.11971443573508411,0.27573040304442276
1.1,0.2,5.5,0.8,0.2,0.01,1,0.28344873336471776,0.03943264189566423,0.11862336521493885,0.28143343256966136
1.1,0.2,5.5,0.8,0.2,0.01,2,0.33078788393784325,0.04575406591357736,0.11757638181640452,0.3336059234575296
1.1,0.2,5.5,0.8,0.2,0.01,3,0.23907489119734138,0.057120648312849354,0.11753118812823783,0.2378852990489721
1.1,0.2,5.5,0.8,0.2,0.01,4,0.2858548779700247,0.09519626475587832,0.12114467164362658,0.3104986884624755
1.1,0.2,5.5,0.8,0.2,0.01,5,0.2189891792651801,0.0366264086965511,0.11926604755157912,0.2201744720548775
1.1,0.2,5.5,0.8,0.3,0.01,0,0.16120662319373572,0.04433768155127461,0.11902346128451415,0.17004176688571676
1.1,0.2,5.5,0.8,0.3,0.01,1,0.21902459072155678,0.051048558513176176,0.11862336521493885,0.22192702936648154
1.1,0.2,5.5,0.8,0.3,0.01,2,0.16616315854968974,0.05221675710515381,0.11757638181640452,0.18561883953237077
1.1,0.2,5.5,0.8,0.3,0.01,3,0.18448634450654355,0.04440601868774632,0.11740895137329617,0.18606759476981205
1.1,0.2,5.5,0.8,0.3,0.01,4,0.0886730841007827,0.049389732613855084,0.0902607966248618,0.3077671702669416
1.1,0.2,5.5,0.8,0.3,0.01,5,0.20122674976241858,0.04065326375526003,0.11926604755157912,0.2055530294505446
1.1,0.2,5.5,1.0,0.1,0.01,0,0.3051061581296038,0.03313684226910569,0.11987586841713165,0.3039002250507049
1.1,0.2,5.5,1.0,0.1,0.01,1,0.3952764220620809,0.05199606016030605,0.11862336521493885,0.3946614343513029
1.1,0.2,5.5,1.0,0.1,0.01,2,0.29534438737140817,0.040094087452064615,0.11757638181640452,0.29576601106645906
1.1,0.2,5.5,1.0,0.1,0.01,3,0.31247385279560624,0.04471362573308694,0.11753118812823783,0.31028116103484366
1.1,0.2,5.5,1.0,0.1,0.01,4,0.42093953555193947,0.049079606396789266,0.12114467164362658,0.42123071768059084
1.1,0.2,5.5,1.0,0.1,0.01,5,0.36797045559143177,0.04582415175290839,0.11926604755157912,0.3633504384655223
1.1,0.2,5.5,1.0,0.2,0.01,0,0.2852231549579676,0.04012862195034037,0.11987586841713165,0.28399762467427814
1.1,0.2,5.5,1.0,0.2,0.01,1,0.3335437612164228,0.02977833961484345,0.11862336521493885,0.33281664936297223
1.1,0.2,5.5,1.0,0.2,0.01,2,0.2536966313376792,0.057081687069826026,0.11757638181640452,0.2533032084591723
1.1,0.2,5.5,1.0,0.2,0.01,3,0.25127216131039515,0.042209334130981484,0.11753118812823783,0.25130829024119067
1.1,0.2,5.5,1.0,0.2,0.01,4,0.32676129170168705,0.07032630230783135,0.12114467164362658,0.34025992828021456
1.1,0.2,5.5,1.0,0.2,0.01,5,0.24329131835841553,0.02330120653930537,0.11926604755157912,0.24359129809691593
1.1,0.2,5.5,1.0,0.3,0.01,0,0.2291996826818291,0.040783213074296464,0.11984941104684031,0.22875004918889955
1.1,0.2,5.5,1.0,0.3,0.01,1,0.2410835797394595,0.03706470144366552,0.11862336521493885,0.24982393471234962
1.1,0.2,5.5,1.0,0.3,0.01,2,0.23610501688883,0.054546925149382405,0.11757638181640452,0.24578252418993993
1.1,0.2,5.5,1.0,0.3,0.01,3,0.24950979850434266,0.05409582566515764,0.11753118812823783,0.25115280183800043
1.1,0.2,5.5,1.0,0.3,0.01,4,0.06481119008529333,0.049969510650645026,0.0646238137716277,0.2907156568395468
1.1,0.2,5.5,1.0,0.3,0.01,5,0.25697453363495926,0.05244069679919743,0.11926604755157912,0.2661721145952383
1.1,0.2,5.5,1.2,0.1,0.01,0,0.396754661359199,0.03895381779414967,0.11987586841713165,0.39509427795487845
1.1,0.2,5.5,1.2,0.1,0.01,1,0.3712444097114237,0.04248257241100713,0.11862336521493885,0.3715513639461954
1.1,0.2,5.5,1.2,0.1,0.01,2,0.32551665872771207,0.034132682256799406,0.11757638181640452,0.3264372399727951
1.1,0.2,5.5,1.2,0.1,0.01,3,0.3409148985955815,0.05363131253940973,0.11753118812823783,0.34071751187482663
1.1,0.2,5.5,1.2,0.1,0.01,4,0.46836116883819656,0.04978597685567745,0.12114467164362658,0.4656824224066746
1.1,0.2,5.5,1.2,0.1,0.01,5,0.3507176662736879,0.035268469334914565,0.11926604755157912,0.35205515908426954
1.1,0.2,5.5,1.2,0.2,0.01,0,0.27559103636935145,0.03085116145240816,0.11987586841713165,0.27473003206981006
1.1,0.2,5.5,1.2,0.2,0.01,1,0.3513570208160044,0.03640971812388914,0.11862336521493885,0.35127316132688846
1.1,0.2,5.5,1.2,0.2,0.01,2,0.2950805821197479,0.04239222788127232,0.11757638181640452,0.2935760640147414
1.1,0.2,5.5,1.2,0.2,0.01,3,0.299209206219404,0.03383544764521635,0.11753118812823783,0.29885269352765853
1.1,0.2,5.5,1.2,0.2,0.01,4,0.37409944199827266,0.04731838108105626,0.12114467164362658,0.37318416991405956
1.1,0.2,5.5,1.2,0.2,0.01,5,0.39416526735769203,0.06812380085021175,0.11926604755157912,0.392449599428168
1.1,0.2,5.5,1.2,0.3,0.01,0,0.2497079358830561,0.05238281508335201,0.11987586841713165,0.2564126580338809
1.1,0.2,5.5,1.2,0.3,0.01,1,0.2912881400545653,0.05462318296131235,0.11862336521493885,0.2886714167797504
1.1,0.2,5.5,1.2,0.3,0.01,2,0.247990055455789,0.04049838523811703,0.11757638181640452,0.2510780846115889
1.1,0.2,5.5,1.2,0.3,0.01,3,0.19436907002067255,0.06094047910979229,0.11753118812823783,0.24533342934805427
1.1,0.2,5.5,1.2,0.3,0.01,4,0.3193076200437781,0.05317968782687115,0.12114467164362658,0.3426909642339444
1.1,0.2,5.5,1.2,0.3,0.01,5,0.3029958859220166,0.052457323524753116,0.11926604755157912,0.3045449162012261
1.1,0.3,3.666666666666667,0.8,0.1,0.01,0,0.2666524107102476,0.036312996694301374,0.11987586841713165,0.2671175874488984
1.1,0.3,3.666666666666667,0.8,0.1,0.01,1,0.2883279702330818,0.045051202290026376,0.11862336521493885,0.2917581492060811
1.1,0.3,3.666666666666667,0.8,0.1,0.01,2,0.25159886162488987,0.0338213777363397,0.11757638181640452,0.25052917275916897
1.1,0.3,3.666666666666667,0.8,0.1,0.01,3,0.31942591134593196,0.0456635419984634,0.11753118812823783,0.3189658895121626
1.1,0.3,3.666666666666667,0.8,0.1,0.01,4,0.36447271250629343,0.043636364980397926,0.12114467164362658,0.3641381667482336
1.1,0.3,3.666666666666667,0.8,0.1,0.01,5,0.2841349148608686,0.05115350668217005,0.11926604755157912,0.28372485714193385
1.1,0.3,3.666666666666667,0.8,0.2,0.01,0,0.23920906962087862,0.06177484456448494,0.11913812696173645,0.24111281325789102
1.1,0.3,3.666666666666667,0.8,0.2,0.01,1,0.2949073074818437,0.04049732227613406,0.11862336521493885,0.29516758403236504
1.1,0.3,3.666666666666667,0.8,0.2,0.01,2,0.254105352201208,0.04236343399276642,0.11757638181640452,0.2521917119351895
1.1,0.3,3.666666666666667,0.8,0.2,0.01,3,0.22411669163866815,0.039920785862869866,0.11753118812823783,0.22506327530170273
1.1,0.3,3.666666666666667,0.8,0.2,0.01,4,0.3528167447840876,0.04035382147801452,0.12114467164362658,0.35635716481698004
1.1,0.3,3.666666666666667,0.8,0.2,0.01,5,0.22025649990498594,0.06379805260932335,0.11926604755157912,0.23787790154128519
1.1,0.3,3.666666666666667,0.8,0.3,0.01,0,0.2291985526510135,0.05012879953733391,0.1176603136377408,0.23129076528466294
1.1,0.3,3.666666666666667,0.8,0.3,0.01,1,0.18758331311523707,0.06162189698434059,0.11862336521493885,0.20373085538441285
1.1,0.3,3.666666666666667,0.8,0.3,0.01,2,0.17674084905377224,0.04325843296041841,0.11757638181640452,0.18624730604416806
1.1,0.3,3.666666666666667,0.8,0.3,0.01,3,0.18820787740393138,0.03986943321307592,0.11602438888709488,0.19428534730710367
1.1,0.3,3.666666666666667,0.8,0.3,0.01,4,0.11144726634506433,0.06966108767420691,0.11135815007039304,0.2852339879057909
1.1,0.3,3.666666666666667,0.8,0.3,0.01,5,0.2537991887333075,0.03946362319278418,0.11918693454038871,0.26451733909352015
1.1,0.3,3.666666666666667,1.0,0.1,0.01,0,0.3118483445394847,0.032054626303693,0.11987586841713165,0.3102065663947722
1.1,0.3,3.666666666666667,1.0,0.1,0.01,1,0.3512741722300858,0.044665770338579276,0.11862336521493885,0.3499669541051364
1.1,0.3,3.666666666666667,1.0,0.1,0.01,2,0.3105376629111417,0.048236272918324795,0.11757638181640452,0.30721735183462784
1.1,0.3,3.666666666666667,1.0,0.1,0.01,3,0.31410438995123013,0.03529595450480352,0.11753118812823783,0.3150593218227997
1.1,0.3,3.666666666666667,1.0,0.1,0.01,4,0.36275133107715485,0.03204236271721785,0.12114467164362658,0.3646985594938825
1.1,0.3,3.666666666666667,1.0,0.1,0.01,5,0.29088488215360964,0.029110771273232007,0.11926604755157912,0.28883587754297163
1.1,0.3,3.666666666666667,1.0,0.2,0.01,0,0.23273125782379708,0.02285845136560914,0.11959930959047539,0.23304756551522032
1.1,0.3,3.666666666666667,1.0,0.2,0.01,1,0.3190076169286069,0.03468298613202959,0.11862336521493885,0.3174844640029581
1.1,0.3,3.666666666666667,1.0,0.2,0.01,2,0.2745023310702841,0.035292793294305645,0.11757638181640452,0.2772101552512024
1.1,0.3,3.666666666666667,1.0,0.2,0.01,3,0.29629827704654244,0.05223983249845269,0.11753118812823783,0.3000378187268385
1.1,0.3,3.666666666666667,1.0,0.2,0.01,4,0.34843109126862104,0.040428165577000796,0.12114467164362658,0.3574640524539732
1.1,0.3,3.666666666666667,1.0,0.2,0.01,5,0.2390508519869424,0.05317899700263305,0.11926604755157912,0.23802558655630865
1.1,0.3,3.666666666666667,1.0,0.3,0.01,0,0.23941006545475585,0.06836226064241069,0.11854893358467071,0.24050800465080302
1.1,0.3,3.666666666666667,1.0,0.3,0.01,1,0.25484883820264476,0.04597708706670153,0.11862336521493885,0.259451363091865
1.1,0.3,3.666666666666667,1.0,0.3,0.01,2,0.19200900733188708,0.04741971419031347,0.11757638181640452,0.20868101559319988
1.1,0.3,3.666666666666667,1.0,0.3,0.01,3,0.2013328074491376,0.027637831736737124,0.11753118812823783,0.2018141345002031
1.1,0.3,3.666666666666667,1.0,0.3,0.01,4,0.19013777120629294,0.07890039808149893,0.12114467164362658,0.34029074778840684
1.1,0.3,3.666666666666667,1.0,0.3,0.01,5,0.18935586414462088,0.047496240801376516,0.11926604755157912,0.20006929576539426
1.1,0.3,3.666666666666667,1.2,0.1,0.01,0,0.38406653250189543,0.04285223472547591,0.11987586841713165,0.3812044786556561
1.1,0.3,3.666666666666667,1.2,0.1,0.01,1,0.38585861961319545,0.03841638302642667,0.11862336521493885,0.38339022508028303
1.1,0.3,3.666666666666667,1.2,0.1,0.01,2,0.321806307511967,0.049436049279245955,0.11757638181640452,0.3210483138850194
1.1,0.3,3.666666666666667,1.2,0.1,0.01,3,0.39223147391132585,0.050780512300018024,0.11753118812823783,0.3923294241503234
1.1,0.3,3.666666666666667,1.2,0.1,0.01,4,0.3997481573374505,0.03441320581729643,0.12114467164362658,0.39881686957502055
1.1,0.3,3.666666666666667,1.2,0.1,0.01,5,0.2958102393946365,0.04993470524088455,0.11926604755157912,0.29807466589243325
1.1,0.3,3.666666666666667,1.2,0.2,0.01,0,0.2971437727371689,0.03695526869324326,0.11987586841713165,0.2955905565512813
1.1,0.3,3.666666666666667,1.2,0.2,0.01,1,0.30334735618517544,0.025767116006407256,0.11862336521493885,0.3034753063603872
1.1,0.3,3.666666666666667,1.2,0.2,0.01,2,0.25824403497958354,0.03679350704594411,0.11757638181640452,0.25794546362491005
1.1,0.3,3.666666666666667,1.2,0.2,0.01,3,0.30327040739698025,0.04020982843455968,0.11753118812823783,0.3021830923064675
1.1,0.3,3.666666666666667,1.2,0.2,0.01,4,0.3519247002531556,0.03371395744072357,0.12114467164362658,0.3513638103102943
1.1,0.3,3.666666666666667,1.2,0.2,0.01,5,0.3220936208145364,0.02715671361264095,0.11926604755157912,0.32311741394703347
1.1,0.3,3.666666666666667,1.2,0.3,0.01,0,0.23900471586494987,0.044205008496162414,0.11987586841713165,0.2367864938287035
1.1,0.3,3.666666666666667,1.2,0.3,0.01,1,0.2796759232697193,0.04605337408238984,0.11862336521493885,0.2770249149004939
1.1,0.3,3.666666666666667,1.2,0.3,0.01,2,0.2940639287684669,0.03505305637535334,0.11757638181640452,0.29981127239998434
1.1,0.3,3.666666666666667,1.2,0.3,0.01,3,0.25353907005744336,0.0437809835160875,0.11753118812823783,0.2563073686251522
1.1,0.3,3.666666666666667,1.2,0.3,0.01,4,0.23526658481264887,0.06397416909948316,0.12114467164362658,0.28523911081495085
1.1,0.3,3.666666666666667,1.2,0.3,0.01,5,0.246980633637004,0.019426042708520413,0.11926604755157912,0.24825931940823576
1.1,0.4,2.75,0.8,0.1,0.01,0,0.2765940457302876,0.043406348694670936,0.11960520068932874,0.27517087451645444
1.1,0.4,2.75,0.8,0.1,0.01,1,0.28747859661734027,0.04153260359231882,0.11862336521493885,0.2865689584923142
1.1,0.4,2.75,0.8,0.1,0.01,2,0.20781011844967454,0.03048395953109037,0.11757638181640452,0.20837595724818986
1.1,0.4,2.75,0.8,0.1,0.01,3,0.2811681023590549,0.04474866084705632,0.11753118812823783,0.27960084919652656
1.1,0.4,2.75,0.8,0.1,0.01,4,0.36727785079334885,0.03003279647077282,0.12114467164362658,0.36739148467087435
1.1,0.4,2.75,0.8,0.1,0.01,5,0.278774591129722,0.02715041704295152,0.11926604755157912,0.2793536342610228
1.1,0.4,2.75,0.8,0.2,0.01,0,0.21614572694331777,0.05214662242248708,0.11814237852157122,0.21746554492606748
1.1,0.4,2.75,0.8,0.2,0.01,1,0.25469850806905203,0.0370768827002988,0.11862336521493885,0.2561685420056268
1.1,0.4,2.75,0.8,0.2,0.01,2,0.1986457662683193,0.0354660785486875,0.11757638181640452,0.2042240174356712
1.1,0.4,2.75,0.8,0.2,0.01,3,0.22271259451757855,0.05583231468119823,0.11722799731755648,0.224204061719967
1.1,0.4,2.75,0.8,0.2,0.01,4,0.3469268244120252,0.036823023435020766,0.12114467164362658,0.353417791487795
1.1,0.4,2.75,0.8,0.2,0.01,5,0.21198067961654146,0.05116384305683557,0.11926604755157912,0.21683440549103938
1.1,0.4,2.75,0.8,0.3,0.01,0,0.16290686734005883,0.04100211048322308,0.11587113080833437,0.16780435579058736
1.1,0.4,2.75,0.8,0.3,0.01,1,0.16537060504584383,0.061956539116510057,0.11862336521493885,0.17637268693901229
1.1,0.4,2.75,0.8,0.3,0.01,2,0.15007220611400449,0.0468090262844502,0.11666342749695385,0.15866694541309057
1.1,0.4,2.75,0.8,0.3,0.01,3,0.16779537667004213,0.03821798225005307,0.11449970154183545,0.1735037517185152
1.1,0.4,2.75,0.8,0.3,0.01,4,0.04646182372083876,0.053926999983700555,0.046981740601366055,0.2594040134652048
1.1,0.4,2.75,0.8,0.3,0.01,5,0.1642093297658781,0.055159085603557825,0.1148166919372678,0.17591847575306405
1.1,0.4,2.75,1.0,0.1,0.01,0,0.36869147210484293,0.04877445765058297,0.11987586841713165,0.36698355554924134
1.1,0.4,2.75,1.0,0.1,0.01,1,0.3532729889475062,0.05403701501300075,0.11862336521493885,0.3517827317198792
1.1,0.4,2.75,1.0,0.1,0.01,2,0.259286663128359,0.038918158626469815,0.11757638181640452,0.25723772720723614
1.1,0.4,2.75,1.0,0.1,0.01,3,0.3561826574806212,0.0403079625278248,0.11753118812823783,0.355356713016014
1.1,0.4,2.75,1.0,0.1,0.01,4,0.37091648084339135,0.03416342703491207,0.12114467164362658,0.3715108597740255
1.1,0.4,2.75,1.0,0.1,0.01,5,0.31778852072031855,0.02758213714020842,0.11926604755157912,0.31837455598083636
1.1,0.4,2.75,1.0,0.2,0.01,0,0.2785527996108485,0.04606667163173031,0.11882484282723135,0.27902142051180523
1.1,0.4,2.75,1.0,0.2,0.01,1,0.28157784780309947,0.055225550747960796,0.11862336521493885,0.28044596243752334
1.1,0.4,2.75,1.0,0.2,0.01,2,0.2254576026040812,0.04143801894221809,0.11757638181640452,0.2307023416318882
1.1,0.4,2.75,1.0,0.2,0.01,3,0.27350959883826953,0.05533421617292405,0.11753118812823783,0.2695141652755151
1.1,0.4,2.75,1.0,0.2,0.01,4,0.3492625506490986,0.04515865168527872,0.12114467164362658,0.35229861249280386
1.1,0.4,2.75,1.0,0.2,0.01,5,0.2453910664492152,0.05785820564489018,0.11926604755157912,0.24629487795512756
1.1,0.4,2.75,1.0,0.3,0.01,0,0.1759466468576346,0.052222579131385054,0.11760702885731072,0.19222168560306463
1.1,0.4,2.75,1.0,0.3,0.01,1,0.2505458473191603,0.053281908524511534,0.11862336521493885,0.2559376707819353
1.1,0.4,2.75,1.0,0.3,0.01,2,0.1913694760406306,0.04092802274423632,0.11757638181640452,0.19608605561303744
1.1,0.4,2.75,1.0,0.3,0.01,3,0.17375248329746437,0.041883771249503335,0.11698964426326766,0.1809396388946667
1.1,0.4,2.75,1.0,0.3,0.01,4,0.21096011356783684,0.11640654587652767,0.12114467164362658,0.31265797410034996
1.1,0.4,2.75,1.0,0.3,0.01,5,0.1860817629550288,0.06124713455295131,0.11861883401846571,0.22063601566120614
1.1,0.4,2.75,1.2,0.1,0.01,0,0.30453579891728433,0.03223547143931905,0.11987586841713165,0.3022600395568522
1.1,0.4,2.75,1.2,0.1,0.01,1,0.4367950146091807,0.043264809058654326,0.11862336521493885,0.4355967375566511
1.1,0.4,2.75,1.2,0.1,0.01,2,0.2954441935423179,0.03849422358386228,0.11757638181640452,0.2933606949471843
1.1,0.4,2.75,1.2,0.1,0.01,3,0.37364337870179337,0.05150844986765454,0.11753118812823783,0.37202278552431844
1.1,0.4,2.75,1.2,0.1,0.01,4,0.4115126204373817,0.04001496120565085,0.12114467164362658,0.4111136720370728
1.1,0.4,2.75,1.2,0.1,0.01,5,0.33941066282875604,0.05765718319186493,0.11926604755157912,0.33966184318078757
1.1,0.4,2.75,1.2,0.2,0.01,0,0.2672444085630337,0.05087534080985559,0.1197619066973344,0.2648514487039202
1.1,0.4,2.75,1.2,0.2,0.01,1,0.4105118875137516,0.055719543623424454,0.11862336521493885,0.4120389633864137
1.1,0.4,2.75,1.2,0.2,0.01,2,0.2435152914316031,0.027678322553003926,0.11757638181640452,0.24458627476968708
1.1,0.4,2.75,1.2,0.2,0.01,3,0.3038254334537212,0.04167399218367828,0.11753118812823783,0.3047628633348178
1.1,0.4,2.75,1.2,0.2,0.01,4,0.3313082205341628,0.05409116736278329,0.12114467164362658,0.33691200151257317
1.1,0.4,2.75,1.2,0.2,0.01,5,0.3071268505529454,0.036790336416824915,0.11926604755157912,0.30649701360922244
1.1,0.4,2.75,1.2,0.3,0.01,0,0.21176618360599955,0.0576655768889279,0.11839276671155378,0.22723240115041887
1.1,0.4,2.75,1.2,0.3,0.01,1,0.2565718228264542,0.04224393308307243,0.11862336521493885,0.2572051153106492
1.1,0.4,2.75,1.2,0.3,0.01,2,0.22664836464008223,0.03951087888153541,0.11757638181640452,0.22913140735676382
1.1,0.4,2.75,1.2,0.3,0.01,3,0.19944504469818553,0.025532944386931277,0.11753118812823783,0.2003072376159073
1.1,0.4,2.75,1.2,0.3,0.01,4,0.3088629263035856,0.10518723454954612,0.12114467164362658,0.3354662970441452
1.1,0.4,2.75,1.2,0.3,0.01,5,0.2563673796569501,0.045068250940279525,0.11926604755157912,0.2564059139520152
1.3,0.05,26.0,0.8,0.1,0.01,0,0.32751213308803007,0.045101704085144946,0.11987586841713165,0.32694162972392515
1.3,0.05,26.0,0.8,0.1,0.01,1,0.42256003229410544,0.04775448061332704,0.11862336521493885,0.42168970372933035
1.3,0.05,26.0,0.8,0.1,0.01,2,0.39978527732856173,0.026263206724111563,0.11757638181640452,0.40008728782633174
1.3,0.05,26.0,0.8,0.1,0.01,3,0.3610001301242723,0.04125531456520366,0.11753118812823783,0.36153148019118186
1.3,0.05,26.0,0.8,0.1,0.01,4,0.393059886379904,0.04531751281208142,0.12114467164362658,0.3901364995414277
